StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,SBMS_1,SBMS_2,SBMS_3,SBMS_4,SBMS_5,SBMS_6,SBMS_7,SBMS_8,SBMS_9,SBMS_10,SBMS_11,SBMS_12,SBMS_13,SBMS_14,SBMS_15,SBMS_16,SBMS_17,SBMS_18,SBMS_19,SBMS_20,SBMS_21,SBMS_22,SBMS_23,SBMS_24,SBMS_25,SBMS_26,SBMS_27,SBMS_28,SBMS_29,SBMS_30,SBMS_31,SBMS_32,DOSPERT_1,DOSPERT_2,DOSPERT_3,DOSPERT_4,DOSPERT_5,DOSPERT_6,BNT1,BNT2,BNT3,BNT4,CRT1,CRT2,CRT3,BIS_Short_1,BIS_Short_2,BIS_Short_3,BIS_Short_4,BIS_Short_5,BIS_Short_6,BIS_Short_7,BIS_Short_8,BIS_Short_9,BIS_Short_10,BIS_Short_11,BIS_Short_12,BIS_Short_13,ATGS_1,ATGS_2,ATGS_3,ATGS_4,ATGS_5,ATGS_6,ATGS_7,ATGS_8,Recency,Frequency,Typical Bet,Type,Age,Race/Ethnicity,Gender,id
3/31/25 18:26,3/31/25 18:55,0,68.181.17.137,100,1713,1,3/31/25 18:55,R_6L6kOpNq4YQ06jv,,,,,34.0322,-118.2836,anonymous,EN,1,3,3,3,4,3,3,3,3,3,4,3,4,3,4,4,4,4,4,3,3,3,3,4,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,30,0.12,23,0.02,5,5,34,2,2,2,2,3,1,2,2,2,2,3,2,2,3,3,3,3,3,2,2,3,0,0,0,5,20,10,2,33284
3/30/25 21:30,3/31/25 19:40,0,207.151.52.231,100,79787,1,3/31/25 19:40,R_1hFIzTHEirqJY14,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,5,1,1,1,1,1,5,4,4,1,4,1,1,1,4,1,1,1,1,5,0.25,20,0.5,10,100,24,1,2,2,2,3,1,2,3,2,3,4,2,4,4,4,5,4,5,3,2,4,0,0,0,3,21,1,2,28735
3/31/25 19:40,3/31/25 19:46,0,207.151.52.231,100,371,1,3/31/25 19:46,R_1mfSu9p9cxcWRjL,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.25,20,0.5,10,100,24,2,4,2,2,3,2,2,3,2,3,4,3,4,1,1,1,1,1,1,1,1,0,0,0,3,21,1,2,%SURVEY_CODE%
3/31/25 20:45,3/31/25 21:04,0,97.134.112.46,100,1176,1,3/31/25 21:04,R_3YGkkx2fs9lfOWQ,,,,,34.0758,-118.3764,anonymous,EN,1,3,3,4,3,4,4,4,4,3,4,3,3,3,4,4,4,4,3,4,3,3,3,2,5,4,3,3,3,4,6,3,3,1,6,1,6,1,6,30,0.25,10,0.04,10,100,24,1,3,2,3,3,1,1,3,1,2,2,3,4,4,3,4,1,4,2,3,4,78,0.1,5,3,20,3,2,33065
3/31/25 21:04,3/31/25 21:09,0,97.134.112.46,100,269,1,3/31/25 21:09,R_3ml8CvOA69C4HUW,,,,,34.0758,-118.3764,anonymous,EN,1,1,2,5,3,4,1,4,4,3,3,3,3,3,4,4,5,4,4,3,3,4,3,3,5,3,3,3,5,3,4,3,3,1,6,1,6,1,6,30,0.25,15,0.04,10,100,24,1,3,2,3,3,1,1,2,2,2,2,4,4,4,4,4,2,4,2,4,3,78,0.1,5,3,20,3,2,%SURVEY_CODE%
3/24/25 21:08,3/24/25 21:11,0,104.32.128.192,86,153,0,3/31/25 21:11,R_7amGpfxdotF4P5E,,,,,34.0068,-118.2562,anonymous,EN,1,6,5,6,5,6,5,5,6,5,6,6,4,4,6,5,5,5,6,5,5,5,4,5,4,5,6,6,5,4,6,4,5,6,7,6,7,7,7,30,0.25,20,0.5,5,25,2,3,3,3,4,2,2,3,4,4,2,4,4,3,2,4,3,5,5,5,5,4,45,21,50,4,,,,%SURVEY_CODE%
3/24/25 22:19,3/24/25 22:19,0,207.151.52.105,9,4,0,3/31/25 22:19,R_5Hd9MUHcNYTyoJH,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/24/25 22:31,3/24/25 22:38,0,216.171.51.237,32,408,0,3/31/25 22:38,R_3HjyCSOYmNUJCsK,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,4,4,1,6,4,2,1,4,1,1,1,2,1,5,1,1,1,5,4,4,4,3,2,2,4,3,2,4,1,1,,,,,,,,,,,50,5,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/1/25 9:12,4/1/25 9:33,0,207.151.52.25,100,1213,1,4/1/25 9:33,R_7eUBtMddaCTGg37,,,,,34.0322,-118.2836,anonymous,EN,1,2,2,5,3,3,2,3,3,4,2,2,4,5,5,5,5,5,3,4,3,4,4,5,3,5,3,5,2,4,6,5,5,3,5,6,6,6,5,30,0.25,20,0.8,5,100,1,3,2,2,3,2,2,1,2,2,3,4,2,2,4,4,3,1,4,3,4,2,14,0.5,75,1,19,8,1,33437
4/1/25 9:33,4/1/25 9:42,0,207.151.52.25,100,565,1,4/1/25 9:42,R_315RDp8tSVLcpKm,,,,,34.0322,-118.2836,anonymous,EN,1,3,2,4,2,3,4,3,3,4,4,3,4,3,5,5,5,5,2,3,4,4,5,4,3,5,3,5,2,5,5,5,3,6,5,6,4,6,3,30,0.25,20,0.8,5,100,1,3,3,2,3,2,2,1,2,3,3,4,2,3,2,3,3,2,4,3,4,2,14,0.5,75,1,19,8,1,%SURVEY_CODE%
3/25/25 9:48,3/25/25 9:48,0,207.151.52.152,9,3,0,4/1/25 9:49,R_1EOyHSGQZCLbPDX,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/25/25 9:49,3/25/25 9:49,0,68.181.17.173,9,7,0,4/1/25 9:49,R_6Ur3Lex1ue5iFEZ,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/1/25 10:09,4/1/25 10:16,0,68.181.17.100,100,430,1,4/1/25 10:16,R_7hQIVpeWMbAssRj,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,5,1,2,3,4,2,3,3,2,3,1,5,4,5,4,1,2,4,3,4,4,2,6,5,4,5,4,4,5,2,1,7,1,2,1,3,30,0.25,20,0.8,5,5,47,2,3,4,4,3,3,3,2,2,3,3,4,4,4,5,2,2,4,2,2,2,100,3,5,4,20,3,1,33037
3/25/25 10:18,3/25/25 10:18,0,207.151.52.178,9,7,0,4/1/25 10:18,R_1gRsXdl6kW7YxQL,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/1/25 10:16,4/1/25 10:20,0,68.181.17.100,100,232,1,4/1/25 10:20,R_1ocoZc42MbGu8NQ,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,5,3,1,4,5,3,2,3,1,3,1,5,5,4,4,3,1,5,3,4,5,2,4,4,3,4,4,4,4,1,1,7,1,1,1,3,30,0.25,20,0.8,5,5,47,1,3,3,3,3,3,3,1,2,3,2,4,4,4,5,4,3,2,3,2,2,100,3,5,4,20,3,1,%SURVEY_CODE%
4/1/25 10:20,4/1/25 10:23,0,68.181.17.100,100,195,1,4/1/25 10:23,R_3g4TOg3MiFGk6CE,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,6,4,1,6,5,2,1,3,2,3,1,5,5,4,5,2,1,4,4,4,5,2,5,4,3,3,4,4,3,1,1,7,1,1,1,2,30,0.25,20,0.8,5,5,47,2,3,3,3,3,2,3,1,2,3,3,4,4,4,5,4,3,4,3,3,3,100,3,5,4,20,3,1,%SURVEY_CODE%
3/25/25 10:52,3/25/25 10:52,0,68.181.17.234,9,6,0,4/1/25 10:52,R_3YWC2MMkh3v51Px,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/25/25 11:36,3/25/25 11:36,0,68.181.17.187,9,3,0,4/1/25 11:36,R_7ONMdYWUCrDgx0M,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/25/25 11:36,3/25/25 11:36,0,68.181.17.187,9,7,0,4/1/25 11:36,R_332aDMJpaCLxIBM,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33370
4/1/25 12:31,4/1/25 12:39,0,207.151.52.155,100,472,1,4/1/25 12:39,R_7iPQNc2lBJbmJUC,,,,,34.0322,-118.2836,anonymous,EN,1,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,4,5,5,4,30,0.25,20,0.5,5,5,2,2,3,3,3,2,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,12,1,10,4,18,9,2,33269
3/25/25 13:43,3/25/25 13:43,0,68.181.17.36,9,5,0,4/1/25 13:43,R_6Ohq2rZVIbXugyR,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/1/25 13:33,4/1/25 13:50,0,207.151.52.231,100,986,1,4/1/25 13:50,R_31DiqvfCQJBRdCx,,,,,34.0322,-118.2836,anonymous,EN,1,3,2,4,2,3,4,5,2,2,3,2,2,2,4,5,5,3,4,2,5,4,4,2,5,4,3,2,3,4,5,3,1,2,6,1,2,4,6,30,0.25,20,0.5,5,5,47,1,4,3,4,4,1,1,2,2,4,4,4,4,4,4,2,3,3,4,1,2,51,0,10,1,27,6,1,31087
4/1/25 13:50,4/1/25 13:56,0,207.151.52.231,100,360,1,4/1/25 13:56,R_6ymJRdzMiznzqjn,,,,,34.0322,-118.2836,anonymous,EN,1,3,2,3,2,4,3,5,2,3,3,3,2,3,4,4,5,2,5,2,5,3,3,4,5,3,3,2,4,3,5,3,2,2,6,1,6,2,6,30,0.25,20,0.5,5,5,47,1,4,3,4,4,1,2,2,2,4,4,4,4,4,3,3,2,3,3,4,2,51,0,10,1,27,6,1,%SURVEY_CODE%
4/1/25 14:01,4/1/25 14:18,0,68.181.17.123,100,997,1,4/1/25 14:18,R_5pr3nWQaSQKTbVK,,,,,34.0322,-118.2836,anonymous,EN,1,1,5,2,1,4,2,1,2,5,3,1,1,5,6,6,6,5,1,2,5,2,4,2,4,6,3,6,3,6,6,3,1,1,4,3,7,1,5,30,0.25,24,0.2,10,100,24,2,3,3,4,3,1,1,2,2,3,4,4,4,4,5,4,2,1,3,3,3,100,0.1,10,4,20,1,2,33274
3/25/25 14:09,3/25/25 14:19,0,207.151.52.25,32,552,0,4/1/25 14:19,R_6WGprLVS0HU8aZv,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,1,5,1,5,5,1,1,1,1,1,6,3,1,5,1,5,5,1,1,1,1,5,1,1,5,5,1,1,1,1,1,5,1,3,1,2,,,,,,,,4,4,3,4,4,1,1,1,2,4,3,3,4,1,5,4,1,5,2,1,1,,,,,,,,%SURVEY_CODE%
3/25/25 14:45,3/25/25 14:45,0,207.151.53.27,9,3,0,4/1/25 14:45,R_1AKYvCZKPUAUKzw,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/25/25 14:46,3/25/25 14:46,0,68.181.17.164,9,6,0,4/1/25 14:46,R_63v6AoIuFR9liPu,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/25/25 14:51,3/25/25 14:51,0,207.151.52.64,9,5,0,4/1/25 14:51,R_5aKR80QJMwwpxPK,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33408
3/25/25 14:55,3/25/25 14:55,0,207.151.52.65,9,6,0,4/1/25 14:55,R_53a3NsOCgd7OoZs,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/25/25 14:58,3/25/25 15:00,0,68.181.17.90,14,130,0,4/1/25 15:00,R_6348ZkOCdj5C00v,,,,,34.0322,-118.2836,anonymous,EN,1,2,2,5,1,1,3,5,6,4,2,1,4,2,6,6,6,4,6,2,4,2,4,4,4,4,3,6,3,6,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/25/25 15:34,3/25/25 15:34,0,207.151.52.104,9,12,0,4/1/25 15:34,R_7qfarKUXgpypzW0,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/25/25 15:43,3/25/25 15:43,0,172.226.4.0,9,5,0,4/1/25 15:43,R_3opVEnw9J2wGCmQ,,,,,34.0544,-118.244,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/25/25 15:44,3/25/25 15:44,0,172.226.4.0,9,3,0,4/1/25 15:44,R_6I4quRBcNtgLcnI,,,,,34.0544,-118.244,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33184
3/25/25 16:02,3/25/25 16:05,0,68.181.17.32,18,202,0,4/1/25 16:05,R_7td2Bpamx1jARzj,,,,,34.0322,-118.2836,anonymous,EN,1,2,1,3,3,2,2,5,2,2,5,2,2,2,4,5,5,3,2,2,4,2,2,3,3,4,2,5,3,2,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/25/25 16:06,3/25/25 16:06,0,207.151.52.191,9,2,0,4/1/25 16:06,R_7OrG1wnG5rXVVYZ,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33556
3/25/25 16:26,3/25/25 16:33,0,104.35.233.97,32,379,0,4/1/25 16:33,R_596PUDYvf1erywx,,,,,34.0849,-118.2943,anonymous,EN,1,3,4,3,4,5,5,4,4,5,3,4,4,3,4,4,5,4,4,3,3,3,4,4,4,4,5,4,5,4,4,2,2,,,,,,,,,,,90,500,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/25/25 16:31,3/25/25 16:33,0,207.151.52.20,86,170,0,4/1/25 16:33,R_7BMgz6kHd7aZSxz,,,,,34.0322,-118.2836,anonymous,EN,1,3,2,2,5,4,3,3,4,3,2,3,4,3,3,3,2,2,2,3,2,3,3,2,4,3,5,3,4,3,4,3,3,1,1,1,1,1,1,12,0.5,11,0.5,1,5,5,2,2,2,2,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,10,0.5,10,5,,,,%SURVEY_CODE%
3/25/25 16:33,3/25/25 16:34,0,207.151.52.20,9,4,0,4/1/25 16:34,R_7opdqDXowQLpCrj,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/1/25 16:51,4/1/25 16:56,0,207.151.52.123,100,314,1,4/1/25 16:56,R_3PF5evZZDRiY7nl,,,,,34.0322,-118.2836,anonymous,EN,1,4,4,2,5,5,2,2,3,4,3,2,4,4,2,3,2,1,2,3,5,4,4,2,5,5,4,4,2,4,4,3,3,4,6,5,5,4,5,1,0.3,5,0.6,10,100,6,2,2,1,3,3,4,4,3,3,3,3,3,3,4,4,2,1,2,4,4,2,6,1,200,2,20,8,2,33290
4/1/25 16:47,4/1/25 17:02,0,68.181.17.251,100,936,1,4/1/25 17:02,R_1hE1iAqTfrJ4Dx5,,,,,34.0322,-118.2836,anonymous,EN,1,2,1,5,3,2,3,5,1,3,5,4,2,2,5,5,3,4,4,4,4,2,4,3,3,3,5,5,5,4,3,2,2,5,5,2,3,5,3,30,0.25,23,0.8,5,5,47,2,3,2,2,2,2,2,2,3,1,2,2,2,4,4,3,2,4,2,4,2,100,0.1,20,1,19,1,2,30341
4/1/25 17:00,4/1/25 17:09,0,207.151.52.239,100,523,1,4/1/25 17:09,R_12ymPhjppc2PDo4,,,,,34.0322,-118.2836,anonymous,EN,1,2,1,5,3,4,2,4,1,2,5,1,2,4,4,5,5,4,4,1,4,2,2,4,4,2,4,4,2,1,5,4,1,1,2,1,2,1,2,30,0.25,20,0.5,5,5,47,2,2,2,3,3,2,2,1,2,3,3,3,3,3,3,4,2,5,2,2,3,0,0,0,5,19,9,2,31720
4/1/25 17:02,4/1/25 17:10,0,68.181.17.251,100,459,1,4/1/25 17:10,R_7go2KFjyexBdLYM,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,4,2,3,4,4,1,2,3,4,4,2,5,2,3,4,4,4,3,1,4,4,3,4,5,4,4,4,2,1,3,2,2,4,4,2,3,30,0.25,23,0.8,5,5,47,3,3,2,2,3,2,2,2,2,2,2,3,2,3,4,3,4,3,2,3,1,100,0.1,20,1,19,1,2,%SURVEY_CODE%
4/1/25 17:09,4/1/25 17:14,0,207.151.52.239,100,305,1,4/1/25 17:14,R_7G0rR9bw9BFmp9C,,,,,34.0322,-118.2836,anonymous,EN,1,2,1,5,2,1,2,4,1,1,6,1,1,2,4,4,5,4,2,1,4,2,2,2,4,1,5,3,4,2,3,1,1,1,1,1,1,1,1,30,0.25,20,0.5,5,5,47,2,4,2,3,3,2,1,1,2,3,3,2,3,3,4,4,2,4,2,2,3,0,0,0,4,19,9,2,%SURVEY_CODE%
3/25/25 17:15,3/25/25 17:15,0,207.151.52.215,9,6,0,4/1/25 17:15,R_7czsKnPtoA9awGP,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/1/25 17:11,4/1/25 17:22,0,207.151.52.102,100,648,1,4/1/25 17:22,R_1LXbsoD1sivP2yh,,,,,34.0322,-118.2836,anonymous,EN,1,3,2,2,1,4,4,5,3,2,3,1,2,1,6,6,6,4,5,2,3,1,1,3,5,2,4,5,3,4,4,2,1,1,3,1,5,2,2,30,0.25,20,0.5,5,5,47,2,3,3,4,4,1,2,1,2,4,4,4,4,2,4,5,2,4,1,2,4,7,3,20,4,18,1,2,33364
4/1/25 17:28,4/1/25 17:41,0,68.181.17.213,100,802,1,4/1/25 17:41,R_1Pem7ihdDniJTJ3,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,5,5,2,4,5,4,3,3,4,4,2,5,5,6,4,2,5,1,2,4,2,3,1,5,3,3,4,4,4,1,2,6,1,6,1,5,9,0.06,14,0.125,5,100,24,2,3,2,3,3,3,3,4,4,2,1,3,4,5,3,3,4,3,4,3,2,4,1,10,4,21,7,1,33282
4/1/25 17:57,4/1/25 18:09,0,50.175.168.109,100,771,1,4/1/25 18:09,R_5JCWk56HrBVP7af,,,,,34.0322,-118.2836,anonymous,EN,1,1,4,6,4,1,2,3,4,1,5,1,3,4,1,1,6,1,1,4,6,3,3,1,4,4,5,2,6,1,1,1,1,1,5,1,1,1,5,30,0.2,30,0.15,10,100,24,2,4,3,3,4,2,1,2,1,4,3,4,4,2,4,4,2,1,4,1,4,7,1,5,4,19,7,2,33580
3/25/25 18:11,3/25/25 18:12,0,68.181.17.109,23,51,0,4/1/25 18:12,R_5KruvouviHC8G3K,,,,,34.0322,-118.2836,anonymous,EN,1,3,3,2,3,2,2,3,3,3,3,3,2,3,3,2,4,2,2,4,3,3,4,3,3,3,3,2,3,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,4,4,5,4,4,,,,,,,,%SURVEY_CODE%
4/1/25 18:09,4/1/25 18:17,0,50.175.168.109,100,473,1,4/1/25 18:17,R_3rxoXW0MnWqwOyA,,,,,34.0322,-118.2836,anonymous,EN,1,1,4,6,2,1,1,4,2,2,2,1,1,3,1,1,6,1,1,4,6,1,1,1,4,4,5,1,6,1,1,1,1,1,5,1,1,1,5,30,0.5,12,0.5,10,100,24,2,4,3,4,4,1,1,2,1,4,3,4,4,1,5,4,2,5,3,1,4,7,1,5,4,19,7,2,%SURVEY_CODE%
4/1/25 19:39,4/1/25 20:02,0,76.53.143.235,100,1357,1,4/1/25 20:02,R_7rMrt1L7RdyYoLu,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,5,1,2,3,4,3,3,5,1,1,2,5,3,6,2,5,4,5,2,4,3,2,4,4,2,4,4,2,4,2,1,6,1,3,1,5,30,0.25,25,0.1,5,100,24,1,3,3,3,4,2,2,2,2,4,4,3,4,3,4,5,2,5,1,2,4,100,0,0,5,20,9,2,32893
4/1/25 20:02,4/1/25 20:05,0,76.53.143.235,100,219,1,4/1/25 20:05,R_6gOBbhe9mLhLJ3P,,,,,34.0322,-118.2836,anonymous,EN,1,3,4,2,3,2,1,4,5,4,5,3,3,3,4,3,4,3,4,3,3,5,4,3,5,4,4,3,2,3,5,2,3,1,5,1,2,1,3,30,0.25,25,0.2,5,100,24,2,4,3,3,3,2,2,2,1,4,3,3,3,3,2,2,1,1,1,1,4,100,0,0,5,20,9,2,%SURVEY_CODE%
4/1/25 20:05,4/1/25 20:07,0,76.53.143.235,100,112,1,4/1/25 20:07,R_7CCeoqoN46vTzYQ,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,0.25,25,0.2,5,100,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,0,0,5,20,9,2,%SURVEY_CODE%
4/1/25 22:37,4/1/25 22:50,0,68.181.17.142,100,760,1,4/1/25 22:50,R_3kTCoOtzLSLV4WF,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,1,3,1,4,1,1,1,1,1,1,1,1,4,6,6,2,1,1,1,1,1,1,1,1,4,6,1,2,1,2,1,6,1,3,1,3,25,0.1,24,0.04,10,100,2,1,3,3,3,3,2,2,2,2,3,3,3,3,2,4,5,3,4,1,2,5,100,0,0,5,21,9,2,29189
4/2/25 0:00,4/2/25 0:14,0,76.87.56.219,100,790,1,4/2/25 0:14,R_3kNY7oPF6v6wZ0u,,,,,34.0068,-118.2562,anonymous,EN,1,4,4,4,3,5,4,4,2,3,4,5,4,5,3,3,3,5,3,5,2,5,2,4,2,4,3,3,3,5,3,5,5,3,5,5,5,4,6,4,0.2,20,0.4,10,5,47,3,2,3,3,3,3,2,4,4,2,2,4,3,3,2,2,3,4,4,3,3,100,100,0,3,20,2,2,32084
4/2/25 0:14,4/2/25 0:28,0,76.87.56.219,100,844,1,4/2/25 0:28,R_7HpnsZdIrQ5bwyq,,,,,34.0068,-118.2562,anonymous,EN,1,4,5,4,2,4,4,3,5,4,3,3,4,3,3,5,3,5,4,4,4,3,4,5,3,5,5,3,3,4,2,3,5,5,6,4,6,3,4,30,0.25,20,0.2,5,8,40,4,2,4,3,3,2,3,2,3,4,2,2,3,3,3,4,2,5,4,2,3,20,0,0,3,20,3,1,%SURVEY_CODE%
4/2/25 0:51,4/2/25 1:09,0,66.7.152.138,100,1103,1,4/2/25 1:09,R_62xr3rimF6bqOGZ,,,,,34.0544,-118.244,anonymous,EN,1,1,1,3,4,3,3,4,4,5,5,1,2,6,6,6,4,5,6,2,4,4,4,3,4,5,5,4,3,4,6,3,2,1,6,1,5,2,6,30,0.25,20,0.04,10,100,16,2,3,3,3,3,2,4,3,3,2,2,3,3,2,4,3,4,3,2,3,4,7,0.5,10,4,19,1,1,31326
4/2/25 1:15,4/2/25 1:27,0,76.175.125.243,100,728,1,4/2/25 1:27,R_1hSyO1JCYMhcOVz,,,,,34.0068,-118.2562,anonymous,EN,1,2,3,4,3,3,6,5,2,2,5,2,2,1,6,6,2,3,1,2,4,2,4,3,5,6,5,4,3,5,4,6,2,3,5,5,6,5,3,30,0.25,20,0.2,10,5,47,2,2,1,2,3,2,2,1,2,2,3,4,3,2,4,3,1,5,2,3,3,60,0.02,100,1,21,3,1,33402
4/2/25 1:28,4/2/25 1:30,0,76.175.125.243,100,144,1,4/2/25 1:30,R_1CllMbfteC1hJjy,,,,,34.0068,-118.2562,anonymous,EN,1,4,3,4,3,2,2,4,4,4,3,3,5,2,2,4,5,3,5,4,5,2,5,2,2,4,4,5,3,5,4,2,3,2,3,4,3,2,3,30,0.25,20,0.2,10,5,47,2,2,2,2,2,2,2,2,3,3,3,4,3,2,3,2,1,5,3,4,3,60,0.2,100,1,21,3,1,33402
3/26/25 9:10,3/26/25 9:12,0,76.53.243.210,18,74,0,4/2/25 9:12,R_7F4Khqb3dvpTF7x,,,,,34.0322,-118.2836,anonymous,EN,1,3,2,4,4,3,3,3,2,4,4,4,2,3,2,4,5,3,3,3,2,3,2,2,3,3,3,4,3,3,4,2,3,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/2/25 9:46,4/2/25 9:59,0,207.151.52.42,100,806,1,4/2/25 9:59,R_3mvSg24YJClLTqh,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,5,1,2,2,5,4,5,3,1,1,4,6,6,3,4,5,2,5,3,3,3,3,3,2,4,5,3,4,1,1,4,5,3,5,2,2,30,0.25,20,0.32,5,5,47,2,4,3,3,3,1,1,2,3,3,4,2,4,4,3,2,1,4,4,3,3,40,0.2,20,4,23,4,2,33479
